class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,7.164672964438257,o,k,n,f,p,c,n,5.517026302941808,23.863453340627586,n,f,f,d,u
p,1.2334732394040415,x,y,e,f,a,c,y,6.1341958951799365,8.216957071880145,k,f,f,d,u
e,0.9414377236569211,x,g,y,f,a,d,w,5.212760736124037,-0.005611266198981557,o,f,f,d,u
e,5.257952267421176,x,s,y,f,x,c,r,6.67859073462436,6.345626433300846,n,f,f,d,s
e,9.526972213397377,x,s,w,f,s,d,n,6.650206945878506,36.255090146106355,w,f,f,d,w
e,5.479033671034111,f,i,n,f,e,c,n,4.394266611996981,15.637828706550978,w,t,l,w,u
e,8.094596727562296,x,s,y,f,x,c,w,7.41170100008997,18.722605131922794,y,f,f,d,u
e,11.928675584914249,x,y,n,f,e,c,w,6.113233756687636,23.79796185238296,y,t,r,w,u
e,7.425201721498039,x,s,n,f,p,c,g,11.382119373345782,20.081631076344348,n,f,f,d,u
e,5.236140569487106,f,i,n,f,a,c,k,8.419737995839613,8.607359365267474,w,f,f,d,u
p,5.656259911351007,x,t,w,f,a,c,w,6.2316790830229145,14.68915981995764,w,t,l,d,a
p,4.168183474176652,f,y,y,f,a,c,y,5.482714527276654,7.03125568706207,n,t,f,m,u
e,14.659015798412355,s,s,w,t,d,c,p,4.821107256366448,13.642262442801451,w,f,f,d,a
p,0.9521139169746871,b,w,n,f,a,c,g,5.81691592475272,0.16844818655318683,y,f,f,m,u
p,3.311171931198136,p,t,w,f,f,f,f,7.404559715651662,13.035711275924065,y,f,f,d,a
p,23.004807218586606,f,y,w,f,e,c,w,22.98474824045986,30.54662178211297,w,t,e,d,a
p,0.28239455693019644,f,g,e,f,a,d,g,2.3106039859694203,0.20225711916253308,n,f,f,d,u
e,4.54158402340461,o,t,y,f,f,f,f,6.0715545158692885,19.666384033371948,w,t,f,d,w
p,8.927654593930882,p,s,y,f,a,c,k,12.803522195602024,24.40628735644417,w,t,z,d,u
p,8.65012632521484,p,s,e,f,f,f,n,7.918605119464326,29.308848476577193,w,t,l,d,a
p,3.3686386824273162,b,h,g,f,s,c,n,7.750589641355575,8.319428823963419,n,f,f,g,w
e,5.014835938745869,x,s,n,f,d,c,e,7.911321910090127,6.344568004785431,e,f,f,d,u
p,53.44423856360824,o,y,y,f,p,c,y,6.370257192420742,35.95672441252679,k,f,f,d,a
e,2.19506538858339,o,l,n,f,f,f,f,4.190193310631881,40.98928387218321,n,f,f,d,u
p,4.240358137490631,x,h,y,f,a,c,y,4.457711792606194,5.838168086371476,n,t,z,d,u
e,5.437242147504232,x,h,g,f,a,c,w,4.896076841212744,11.560223128445548,w,f,f,d,a
p,4.33382169942052,x,t,y,f,d,c,w,5.1962925487096525,13.267170887303706,g,f,f,h,a
e,3.131312743612766,b,t,n,f,a,d,k,7.811758455602396,3.473493743598144,w,f,f,d,w
e,2.9847390539629703,f,h,u,f,a,c,w,4.743484250056317,5.351340351367039,w,f,f,d,u
e,21.8395215864489,x,s,o,t,p,c,y,7.023106531526792,19.19764802761275,n,f,f,d,u
p,8.191568608246536,x,g,n,f,a,c,w,2.897430238086698,3.1165039160646106,n,t,g,d,u
p,1.8595704023886126,c,t,w,f,x,c,w,5.98148687267592,4.767857511724371,w,f,f,d,a
e,7.9495113389907415,x,h,k,f,p,c,y,4.98797558474929,25.136265293432665,g,f,f,d,u
p,17.29911590564087,s,t,w,t,d,c,p,4.708781012557639,8.073186172748441,w,f,f,d,a
e,3.693333507246958,x,g,w,f,d,d,w,2.279691932426473,2.583450347268157,w,f,f,d,u
p,3.1034879266767343,x,y,b,f,x,c,w,6.406243068545261,3.7564429097916,y,f,f,g,a
p,7.411637750702638,x,y,y,f,a,c,y,6.8165735550004545,12.437202278956098,y,f,f,h,u
e,5.768578994265385,x,t,n,f,e,c,w,10.8420663665833,12.148213814795009,y,t,e,m,s
p,2.3285410000584856,b,t,o,f,a,c,y,6.637754306805562,2.977508530406445,n,f,f,h,a
e,9.880034331924405,o,t,g,f,a,d,w,6.364674544023685,29.382290306273422,n,f,f,d,u
p,3.102907996863677,x,d,e,t,p,c,r,4.373399441115757,8.585081269520252,e,f,f,d,a
e,3.0909985157846998,f,d,w,f,d,c,p,5.136925614107091,11.390233047226024,n,f,f,l,w
e,4.949491976357577,s,l,n,f,a,c,y,5.244080776295527,7.910940823265116,n,f,f,l,u
p,2.089865523340718,b,t,n,f,a,d,n,5.423024909591657,1.0992937654987722,n,t,f,d,u
e,4.029812232039805,b,t,n,f,e,c,g,4.486882108136711,6.7516890575478525,w,t,l,d,a
e,10.023140992922153,f,y,w,f,a,c,w,9.367996491250027,16.24379925688332,w,f,p,d,a
p,19.36845138138791,x,t,k,f,s,d,y,6.103965464246202,39.02109588697697,w,f,f,d,w
e,5.070587304326484,x,e,y,f,p,c,y,6.38901809962528,26.354032512292623,e,f,f,d,a
p,3.4019085750226563,x,d,o,t,d,c,o,4.661480386032028,1.4057228330130964,o,f,f,m,u
e,1.5331809306793334,x,w,y,f,a,c,y,5.353784914173498,16.45175422089931,y,f,f,d,u
p,8.696900152611107,x,h,u,f,a,d,w,10.733163769311604,6.785958443307401,w,f,f,d,a
e,16.37869274352596,x,t,e,t,x,c,w,7.973604634154066,39.24066977561729,w,t,p,d,u
p,10.28093421669505,x,s,n,t,e,c,w,13.468103365151892,16.967779614452287,w,t,p,m,u
p,0.9859251931614972,x,g,e,f,a,d,y,3.324443172367237,1.0314124136993172,n,f,f,d,w
e,6.488464604774846,x,t,l,f,s,c,w,7.66969343254498,8.938292281761287,l,f,f,g,a
p,3.09461525948446,s,t,p,f,s,c,p,8.396398046997424,8.8575325276064,p,f,f,d,a
e,3.746153682250921,o,t,n,f,f,f,f,4.000179786836895,15.948520694992872,n,t,f,d,s
p,2.1834282987598934,f,s,o,f,a,c,y,4.379162109517082,4.87436401585528,o,f,f,g,u
e,2.9278916596222904,x,t,w,f,a,d,g,5.804953103912005,4.43216209171756,w,f,f,d,w
p,6.27276293331641,b,t,n,f,a,c,w,11.468486359334547,12.919056320501058,w,t,z,g,u
p,3.2846428769481273,x,t,w,f,d,c,p,3.357832354545963,1.3148177099641873,w,f,f,p,a
p,8.113841686048799,s,t,k,t,d,c,p,4.1432841311212325,12.284557986154628,g,f,f,d,a
e,14.667568238426343,p,t,n,f,a,c,w,25.943682229541057,20.036625667599314,w,t,m,d,w
e,13.573494735598322,f,y,o,f,a,c,w,6.533271721362824,19.157688379409933,w,f,f,d,a
e,3.5094602386195026,f,i,w,f,e,c,p,5.94631706114396,10.423373315721875,w,f,f,g,u
p,3.519778006543251,x,s,y,f,a,c,n,7.563169220936722,8.943401484228366,y,t,z,d,s
p,7.118484855317697,x,i,n,f,a,c,k,11.435743934187505,13.438703451179775,w,t,z,d,u
e,5.4272016692571485,s,l,n,f,f,f,f,7.088337337339306,52.66307649921813,n,f,f,l,u
e,5.318486035405257,x,t,o,f,d,c,o,5.118911203198525,8.049454664523354,o,f,f,d,w
p,3.042647052997098,f,h,k,f,a,c,y,6.32903696935757,1.3699782993956633,o,f,f,h,u
e,2.956181773417162,f,d,y,f,a,c,y,4.405928711111297,5.743125111531066,y,f,f,d,a
p,7.860045997871453,x,e,y,f,a,c,o,6.433116288792939,24.859296480219196,w,f,f,d,w
p,8.097004026255068,x,d,w,f,d,c,w,7.659277504250822,8.431237884642915,e,f,f,d,a
p,8.605257935945307,s,w,p,t,x,c,p,6.155822263091937,4.5959433494628845,p,f,f,d,u
p,7.044137089091097,b,g,w,f,e,c,w,12.14052577109114,33.52198153146341,w,t,f,p,u
p,15.510486940989907,f,g,w,f,e,c,w,15.12976121078379,17.377408252818693,w,t,g,d,u
e,0.3853322009415351,x,t,n,t,a,c,g,5.477672735621578,0.15139799476929516,n,f,f,h,u
p,2.213675421776254,b,y,n,f,a,c,w,5.822933207174909,2.860476988405015,n,t,f,g,u
p,7.520536139597003,x,t,n,t,s,c,n,14.00028184869074,13.01558611775339,w,t,f,d,a
p,6.711956527312086,b,h,g,f,s,c,g,7.174259482726908,8.129793403948943,g,t,z,d,u
p,4.482617140905029,x,t,n,f,a,c,w,6.509995291119797,1.9520350317945225,y,f,f,d,a
e,9.038085856916092,f,t,w,f,a,d,w,5.499607780471966,15.894751412304615,w,f,f,d,w
p,5.029369981390309,x,i,y,f,a,c,e,8.337270214030564,6.247187092818681,y,f,f,d,a
e,0.9408127333154197,b,t,g,f,a,c,n,4.753015667621682,1.4310282644443684,g,f,f,d,u
e,2.9714397733943274,f,y,w,f,a,f,f,5.3282264555976235,16.655274816922866,w,t,e,d,a
p,0.670758957218105,x,g,o,f,a,c,n,3.8226433109471323,0.8770446989177729,o,t,f,d,u
e,2.489872308922153,s,l,n,f,f,f,f,-0.25264870522262217,3.968724306986746,f,f,f,l,u
p,3.721014505725142,x,s,n,f,a,c,e,3.6588457797773013,3.297343601908795,w,f,f,d,a
p,7.370038515269779,x,d,p,t,d,c,n,4.682844415271715,14.008025412143962,y,f,f,d,a
p,7.552158251959435,x,t,e,f,x,d,w,15.819374470423242,17.846290152993674,w,f,f,d,a
e,11.201456821790675,p,t,n,f,p,c,w,9.510472699296459,15.541994534839993,w,f,f,d,u
p,8.656671698798734,o,t,w,f,a,c,o,3.759263528286468,27.691444232360155,u,f,f,p,u
p,4.300486924551063,f,t,u,f,s,c,g,6.0990496222208925,7.033010596907502,u,f,f,d,a
p,10.929747890210175,p,t,e,f,e,c,f,8.251181253866278,13.46458766807002,p,t,z,d,u
e,2.629640482539714,f,t,n,f,a,c,g,4.232814437330999,2.605752307438576,w,f,f,d,w
e,2.8970798639418827,x,s,y,f,f,f,f,4.76186071644719,9.98438390472445,y,f,f,d,u
p,7.011884116074674,x,t,e,f,s,c,n,3.827604526562561,8.461935054175775,n,f,f,d,u
p,6.370492900520444,x,t,y,f,x,c,y,5.749638958094003,9.518416820287625,y,f,f,d,a
e,7.971421448810354,x,g,n,t,d,c,w,6.60610688337234,10.70751979503664,k,f,f,g,u
p,6.6136177398324225,x,d,y,t,s,c,y,6.014514215663229,14.206657799987916,y,f,f,h,u
e,1.70158812167113,s,w,y,f,f,f,f,5.215381947814337,5.669810492281427,y,f,f,d,u
e,14.873896650115597,x,s,w,f,e,c,w,18.069430823935875,20.897498158662433,w,t,e,m,u
p,5.974495006242889,x,e,e,f,a,c,n,7.693712267655637,8.14639352450008,e,t,z,d,a
p,2.931654848453031,x,s,y,f,x,c,y,6.146104288312707,4.76172961263333,o,f,f,d,a
p,2.6726006029154337,b,w,y,f,a,c,y,5.745210146713436,6.21030649876824,y,f,f,m,u
e,4.345893171553682,s,t,n,f,d,c,w,5.963665291751886,7.346531089588261,o,f,f,d,a
e,6.2243874907210675,x,h,y,f,p,d,y,4.422205815244133,16.060162014779745,n,f,f,d,u
p,8.062119243011407,s,e,r,t,d,c,w,4.879638927150612,31.450895920599237,w,f,f,d,a
p,2.6819648319616123,s,l,g,f,f,f,f,0.08607711863093168,2.708373397810121,f,f,f,d,u
e,21.38743650623743,f,y,n,f,a,c,w,26.602221561475947,19.47168816027316,n,t,m,d,u
p,7.447249264530096,x,t,p,f,s,c,p,6.883422892256449,11.026619995203406,p,t,f,d,w
p,15.106207182017265,x,e,n,t,e,c,w,7.818573988987914,25.8681443747293,w,t,f,d,u
p,3.981342329767371,x,g,k,t,d,c,y,4.759264391048042,7.372564131447239,n,f,f,g,a
e,8.146741522064662,x,e,y,t,x,c,y,6.927546461205245,12.613264430784328,y,f,f,d,u
p,10.179759057341519,o,k,g,f,e,c,p,19.002526867723144,19.982523406799608,w,t,e,d,w
p,8.609628959635053,o,t,w,f,f,f,f,3.814232895519638,17.67907163540093,n,f,f,d,a
e,2.710814621120758,x,d,n,f,p,c,n,6.00961275499856,6.00952180425137,n,f,f,d,a
p,13.445296734650249,s,t,n,t,d,c,w,8.99805397925445,34.4776829933652,w,f,f,d,a
e,5.3418207126572606,x,y,n,f,e,c,p,9.697176706328342,13.715642281924616,w,t,e,w,w
e,1.0816331336628442,x,g,n,f,a,c,n,3.5993600897846827,1.546959951936066,n,f,f,h,u
e,14.938264465748786,x,s,w,f,a,c,w,11.75297745136997,30.772656309813364,w,f,f,g,u
p,12.172474905265386,x,y,n,t,p,c,y,5.154376954502166,19.52386212426123,n,f,f,d,u
p,5.08306837969785,o,h,r,f,a,c,y,0.13935196873906458,0.3244263387735167,f,t,z,d,w
e,15.48129294216017,s,l,w,f,f,f,f,5.35172474073566,29.1406025600041,n,f,f,d,w
p,6.349417827555348,s,s,y,f,d,c,w,4.572510864985671,8.597289537211624,y,f,f,d,u
e,2.5990407468005463,f,i,e,f,a,c,e,5.994227491626294,5.9959109505171035,e,f,f,l,u
e,2.890915222259279,b,y,w,f,e,c,w,10.787649502304152,10.860197687862806,w,t,e,u,a
p,4.740440869848265,c,t,w,f,x,c,r,6.602620201827819,13.981153109213816,w,f,f,d,a
p,8.691812542722534,c,k,w,t,x,c,w,14.770774528889424,14.148052107464457,w,f,f,d,a
e,6.560376569999762,x,t,n,f,f,f,f,4.7221678550082355,29.007428947982067,w,f,f,d,a
p,2.3120417374485487,x,t,o,f,x,c,y,3.323584146483674,6.639893988552336,o,f,f,h,a
p,8.392170109532778,s,t,p,t,d,c,g,3.973407966384704,16.91222429470844,w,f,f,d,a
e,9.277790931775277,x,s,n,t,p,c,e,5.691614569755308,38.005884185636724,n,f,f,d,u
p,8.023621593006348,f,y,y,f,s,c,w,5.4383156872077265,8.168764982830044,y,f,f,d,a
e,6.174250747555264,x,y,w,f,a,d,w,6.681280029386041,8.074831982043694,w,t,f,d,a
p,7.246801834870377,s,d,p,t,d,c,n,3.954478625514077,11.89704735972268,n,f,f,d,u
p,18.65009118165168,x,e,w,t,d,c,w,10.655380677649477,34.527127445526396,w,f,f,d,a
e,0.8426843459536764,f,g,k,f,a,c,w,3.8928831079934123,4.044166915794275,n,f,f,h,u
p,2.0288590673950337,x,g,y,f,a,c,n,2.230804099837076,0.5366955403928431,n,f,f,h,u
p,6.899686841187975,x,w,p,t,x,c,p,7.968513469136752,18.02832358997081,p,f,f,d,u
e,6.3454685157564965,x,t,n,f,a,c,n,6.8318525835815365,4.397838303843681,g,f,f,l,u
p,3.004068720533264,f,h,n,f,a,d,n,3.141140297472809,2.8923335802190833,n,f,f,d,a
p,6.243586442383719,f,h,k,f,d,c,w,6.286884660741411,11.060860144913628,w,f,f,d,u
p,1.1219372596072363,f,g,b,f,a,c,w,3.4349288306638464,0.9801492040486719,n,f,f,h,u
p,4.555091511654677,x,w,o,f,a,c,y,5.506790354904788,3.850644100822496,n,f,f,d,u
p,0.11718366200016961,b,g,w,f,a,d,w,2.8520605652353557,3.9988287363423947,w,f,f,g,u
e,7.2800558495686305,f,t,e,f,x,c,w,6.18530599660782,5.8883309171209754,n,f,f,d,a
p,10.858301942745156,x,t,w,f,x,c,w,7.149494824543859,19.80075166995504,w,f,f,d,u
p,7.5221822355667385,f,y,e,f,a,c,p,5.522622366933423,4.764199771124451,w,f,e,m,u
e,8.929798754129601,f,i,n,f,e,c,n,2.50450507489497,14.616403026978443,w,t,r,w,u
e,2.976017633139056,b,y,n,f,a,c,p,4.27625789778154,3.578676856457408,w,t,e,g,u
p,2.888201572325561,x,t,n,f,a,d,y,6.039009501719339,3.164833584818298,y,f,f,h,w
e,13.178130139494893,f,t,w,f,e,c,w,5.277670274123657,24.038412890535746,b,t,e,d,u
p,4.486248216384672,o,s,w,f,a,f,f,0.3753143642546454,-1.5168421233861298,f,t,f,d,w
p,6.549786240651785,s,d,w,t,d,c,w,4.6361263383537885,11.791836865780574,w,f,f,d,a
p,6.907346264079882,x,t,g,f,e,c,g,12.009467791943338,18.59837462878984,n,f,f,l,a
p,5.9126108600897656,o,t,w,f,f,f,f,-0.08121462304550596,21.382510087204885,f,t,f,d,s
p,15.376008209837007,f,t,e,t,d,c,y,6.0471077182671635,18.031965401811984,n,f,f,d,w
p,8.136351960927495,f,s,e,t,d,c,y,6.287313386216258,13.006036159777654,n,f,f,h,u
e,2.789538217154802,x,y,n,f,e,c,g,5.987724807384614,3.0597930126063506,w,t,e,m,u
p,1.0475666517683766,x,g,y,f,a,c,n,3.9367358522521587,-0.9832125078292737,y,f,f,d,u
e,1.7281630955534906,b,t,u,f,a,c,u,6.759885223740289,2.5800657642629456,g,f,f,d,u
e,12.586274363066472,x,h,n,t,p,c,n,9.197531515311072,21.063969394891487,n,t,p,d,u
p,2.5392117001439427,x,d,n,f,a,c,n,4.102794439560222,0.3214361700117663,n,f,f,g,a
p,5.547746323478394,x,s,n,t,e,c,y,7.090986885818674,19.326175872509666,y,t,l,m,a
e,12.621709490302607,x,s,n,f,x,c,n,7.69169770297946,17.973263910468077,n,f,f,d,a
e,9.559126140996872,x,e,e,t,p,c,e,7.760250289434892,24.828566158611178,e,f,f,d,a
p,3.703299672454145,f,y,e,f,s,c,y,3.861684118699161,8.828420713232441,n,f,f,d,u
p,3.8516935901458127,x,i,y,f,a,c,r,7.652288845877527,4.928047868281195,y,t,z,d,u
p,6.3530295605263305,f,s,r,f,x,c,w,6.365901859753749,11.230212994677105,n,f,f,l,u
e,19.70539634302635,p,y,n,f,p,c,p,16.015772724998115,36.02273399903281,w,t,m,d,a
e,5.428001809521601,x,t,w,t,e,c,w,5.338703651576173,7.863505178185425,w,f,f,d,u
e,8.816814854583505,x,t,y,f,x,c,w,7.245720570870541,32.764547048641504,w,f,f,d,a
p,7.800080707742556,s,t,n,t,d,c,w,6.179501297810262,13.899176589858458,g,f,f,d,u
p,2.4154277407961056,x,d,e,t,p,c,e,6.064971925710416,4.536568209469072,e,f,f,d,a
p,0.9532617099177227,s,s,y,f,f,f,f,-0.21854516048233358,-0.21436208303380377,y,t,f,m,u
p,3.4676204018016223,s,t,r,f,a,c,n,5.334714375720343,7.3231957921975575,l,f,f,d,u
p,0.3247673518674975,b,g,n,f,a,d,w,3.283840651547739,3.434982989276843,y,f,f,d,u
e,2.9224196163716414,x,h,e,f,a,d,w,6.069802941872018,5.864063546641644,n,f,f,l,a
e,3.583704077455903,f,l,l,f,x,d,p,7.856128596312338,6.2878156081574055,w,f,f,l,u
e,6.773459163533458,f,t,e,f,s,c,n,5.3257717125119335,13.091580473607452,w,t,e,d,a
e,6.362589565010618,x,h,n,t,p,c,n,4.925111924258248,13.254553811574496,n,f,f,d,u
e,8.89236355431161,s,s,w,f,d,c,w,6.157757775377996,13.243630453880039,w,f,f,d,u
p,7.051327180894724,x,y,n,f,a,d,w,6.533900485510713,15.180724519022107,w,t,f,d,a
p,2.381789028160071,b,t,k,f,a,c,y,4.784140220627095,2.494759757757328,g,f,f,d,u
p,7.599405696911813,x,y,n,f,d,c,w,4.843175896520025,14.13311062761996,n,f,f,h,a
p,12.119539936994839,p,i,w,f,e,c,w,11.292694810898103,38.08860097254751,w,t,e,m,a
e,6.79933122922047,s,h,k,f,s,d,f,4.913592056732827,12.979343963693559,o,f,f,d,u
e,8.207338142672093,x,s,n,f,x,c,w,8.82119991833371,10.93659030616675,n,f,f,d,u
p,2.3923916547204844,x,w,w,f,a,c,r,6.010169818482645,5.117213014749759,w,f,f,d,a
p,5.264357263255516,x,e,e,t,d,c,r,7.050845057905419,10.839385303880903,e,f,f,d,a
p,7.52709837315524,c,t,y,f,a,c,w,5.912252031655358,18.93509710895775,g,f,f,d,u
e,7.876545829661963,f,l,w,f,x,d,w,6.922846932481257,17.11550348041639,w,f,f,d,a
e,8.322048835444736,x,t,n,f,s,c,w,5.027220709934983,13.732809331192824,w,f,f,d,u
p,8.463263303649523,s,t,g,t,d,c,g,5.488699046641768,13.380149933832865,w,f,f,d,a
e,2.311467203446285,f,w,k,f,a,d,k,7.075388741861153,2.6607227973609806,w,f,f,d,u
e,2.6598351450135764,x,y,l,f,a,c,p,4.935576263405935,4.016353079685535,w,t,l,w,u
p,6.4965967310547255,x,h,n,t,e,c,w,5.538906596286298,11.812652744542145,g,t,p,d,u
p,6.593715008476531,f,t,y,f,a,c,y,6.647922947655593,12.769845759921283,y,f,f,d,a
p,4.716872148820892,x,t,g,f,s,d,w,9.239447847038662,3.465773478031456,y,f,f,g,u
e,8.11964250666519,x,t,n,t,p,c,y,4.196329047171775,14.346038417550794,n,f,f,d,u
p,9.495926124708333,p,s,w,f,e,c,k,17.77367101802588,15.512536430160043,w,t,e,u,w
e,0.88335833562459,f,g,k,f,a,c,g,2.9296310298971515,2.7211622650895637,w,f,f,d,u
e,15.751921704660269,x,t,n,f,p,d,y,15.770428879929014,37.189090001663196,w,t,f,d,a
p,6.994574275803446,f,t,n,t,s,d,u,6.299365858262021,12.512278705748727,n,f,f,d,a
p,1.8729620108468261,f,w,e,f,a,d,p,3.8415476072247405,2.313359163090355,u,f,f,l,u
p,2.676603018038829,o,k,n,f,p,c,p,3.665148693440184,5.546868948505787,n,f,f,d,u
e,0.9162631569931474,x,g,n,f,a,d,n,5.3191608355689,1.5226809685231286,n,f,f,m,u
p,11.40409476541679,x,k,w,f,d,c,n,3.5610521363121874,9.656801521654819,w,f,f,d,a
p,4.74583181903068,o,s,w,f,f,f,f,-0.13417021625206,1.581868972091625,f,t,f,d,w
p,20.200140911686347,f,t,y,f,a,c,w,12.453013891248222,31.568016314610674,w,f,f,d,a
p,7.258511407835091,s,t,p,t,d,c,p,9.018909291176014,13.847715318795913,p,f,f,d,u
e,6.702723316897954,f,s,k,f,e,c,n,4.669120654695975,15.98258493397969,n,f,f,m,u
e,4.307703692358968,f,t,b,f,a,c,b,5.195278190389953,3.656756972152671,w,f,f,l,a
p,2.948954789537593,x,s,w,f,x,c,w,3.927243435919724,6.684530776818673,n,f,f,g,u
p,13.37963325085495,x,e,n,f,e,c,w,9.36978777659547,14.08012695944166,w,t,g,d,a
e,2.7792590870115763,b,y,u,f,a,c,w,6.1726380282345,4.704578164344335,g,f,f,d,u
p,2.549288921711409,o,l,n,f,f,f,f,-0.27099127610482776,1.3978484526538877,f,f,f,d,u
p,2.954222720855321,x,d,e,t,e,c,p,4.582245131036096,6.0378638460566005,y,t,r,m,a
p,13.173206060819385,f,t,e,t,d,d,w,6.536227081856056,18.97505903198968,e,f,f,d,a
e,6.7792313777455595,b,h,g,f,a,c,g,5.537979814724667,5.906306437825257,g,f,f,d,u
p,17.837375923237097,o,k,w,t,d,c,y,2.164494823444698,23.71699145447076,n,f,f,d,u
p,0.4059365817570606,f,w,y,f,a,d,n,3.002640765164795,-0.234238851970046,y,f,f,d,a
e,2.711450988378871,x,y,n,f,a,c,n,3.6201391594157912,7.318984456647941,o,f,f,d,a
p,2.698951964290651,s,t,l,f,x,c,p,6.27000177539032,5.890940436627683,w,f,f,p,u
e,3.6601922591455884,x,y,n,f,a,c,n,5.765411392151264,4.1994467353609926,n,f,r,h,a
e,8.866573601695473,x,e,n,f,a,c,w,7.084306869470243,28.35849820021651,n,t,r,d,s
p,7.975939935396975,f,y,y,f,a,c,y,5.687670167542233,32.4844755231967,y,f,f,d,a
p,6.366858301170004,o,y,w,f,a,c,y,-0.24078316006102835,16.492139783461305,f,t,f,d,a
p,2.983540812528683,s,d,p,t,d,c,p,3.915229560500834,5.933781887239214,r,f,f,d,a
p,2.80884409657818,x,y,n,f,a,c,w,10.69238956798668,4.107867282415976,w,f,f,g,a
e,6.211973453114632,x,i,n,t,e,c,n,7.597138027493397,7.240425814562569,w,t,l,m,u
p,21.43025950096233,x,t,e,f,s,c,u,6.480157074243581,36.459487237298546,w,f,f,d,a
e,9.201206472817121,x,h,n,t,p,c,n,7.627063066850935,20.39688409847987,n,t,p,d,u
p,8.17700163235289,o,t,y,f,p,c,y,5.960378718632372,19.895212242759655,y,f,f,d,u
e,6.986844915180917,x,h,n,f,e,c,w,9.583582428853742,18.894466386166528,y,t,g,d,a
e,8.691952376873589,f,y,w,f,e,c,w,2.961225346584636,12.343738872731564,w,t,f,d,a
e,7.461998511452867,f,s,r,f,a,c,w,5.9906507439057854,19.115558923371285,y,f,f,m,a
p,9.047928743565134,x,e,b,t,a,c,b,5.628193650667989,22.232134990488696,e,f,f,d,u
e,8.077837822595013,p,t,p,f,a,c,g,3.963276988355723,16.879854776012316,w,f,f,d,w
p,9.622838493953857,x,t,n,t,d,c,n,11.669056125526284,17.61426592448534,n,t,l,d,a
p,3.960655996254898,x,h,n,f,s,c,y,5.76798165244138,5.20121039054698,u,f,f,d,a
e,9.417664200871025,f,t,n,f,a,c,p,7.67326855282082,2.4097294916674126,n,t,l,d,u
p,2.509749264242936,f,y,l,f,a,c,w,5.484440509774024,7.50909179193754,o,f,f,h,a
p,3.030769051416752,s,l,n,f,f,f,f,4.615921803671593,2.674783461233444,n,f,f,d,u
e,8.914097793259277,x,d,n,f,p,c,e,6.049171296912165,13.678650305358794,n,f,f,d,a
p,6.554520397153929,x,i,e,f,a,c,n,7.943056810927286,7.6335705636632545,e,t,z,d,a
p,2.784577830770171,x,i,k,f,a,c,w,3.7151836959767244,3.365605378876096,o,f,f,d,u
e,5.854171157427192,x,t,n,f,s,d,g,5.268489008974287,18.43722374393388,g,f,f,l,u
e,14.18676411578409,x,t,n,f,p,d,y,7.091649160670401,38.2707478469462,n,f,f,d,u
p,6.576143699070324,f,s,w,f,s,d,w,6.154464263183465,31.056473056511322,w,t,f,d,w
p,4.059531045483988,s,t,n,f,a,c,p,8.648296196259748,6.993186248349666,w,t,z,d,a
p,6.686528370911192,x,i,e,f,a,c,e,6.5010197769527585,9.694259745465638,w,f,f,g,a
p,6.878914696085423,x,d,n,t,p,c,p,5.71189499358365,14.476941016140149,n,f,f,d,u
p,3.1690813136214993,f,w,e,f,f,f,f,5.110098029011963,5.736773042597329,n,f,f,d,u
p,18.001219130886074,s,s,n,t,e,c,n,7.046327136887511,20.44399050148005,w,t,l,g,u
p,2.479563841221097,x,d,e,f,p,c,e,3.3755364748227636,40.66126072882122,e,f,f,d,u
e,8.896311965618283,f,t,w,f,e,c,w,4.5089348318061155,27.310144069712003,w,t,e,u,w
e,7.719206323711296,x,h,g,f,e,c,n,5.818011021346639,12.677152692227518,w,t,l,m,u
p,3.0051189505587885,b,t,y,f,a,c,y,5.111662369159745,6.868372503310578,y,t,f,d,u
e,5.317641560394669,x,t,r,f,e,c,w,6.0963538781444955,16.20777567061646,w,t,p,d,u
p,10.70029564986078,x,t,w,f,a,c,k,8.733724681639183,17.884137527580325,w,f,f,g,w
e,6.32554724301445,x,t,n,f,s,c,w,5.547242475034705,12.893200893127872,l,f,f,g,a
e,7.166702565565436,x,s,n,f,a,d,g,8.091242518370374,17.096875734173015,n,f,f,m,s
e,2.015480488184052,p,g,n,f,a,c,g,5.592155720173097,4.67355153195602,w,f,f,h,w
e,10.871498627566533,x,h,k,f,a,d,w,11.130758116572448,18.934264900640493,w,t,f,d,u
e,8.939522258360432,x,t,n,t,e,c,n,7.018993207754598,18.446548363253513,w,t,p,d,a
p,10.326400868394757,x,t,e,f,a,c,w,6.012554305002059,17.11911657254001,n,f,f,d,w
e,8.102611724570949,o,t,y,f,a,c,y,5.522842753423206,29.86557966652811,n,f,f,d,u
p,3.9151908383114487,b,t,n,f,x,c,n,7.733859038860115,4.3404028899671525,n,f,f,d,a
p,2.1112695999111435,x,d,k,f,a,d,w,5.179918762206668,0.9775014435557894,g,f,f,d,a
e,9.253684069734417,s,h,e,f,s,d,y,5.912375675179544,55.288082856198415,n,f,f,d,u
p,2.8559332164479345,c,t,w,f,f,f,f,4.5555870423517515,24.38694421271215,w,f,f,p,u
p,0.4706606511244943,s,t,u,f,a,c,n,5.5353668982255515,1.551549760779666,u,f,f,l,u
p,8.292841464091639,f,w,p,f,s,c,p,4.467972905808831,8.101440977244991,p,f,f,d,a
